Company_Name,Address,Phone
BEST Inc.,"2/F, BLOCK A, HUAXING MODERN INDUSTRY PARK, NO.18 TANGMIAO ROAD, XIHU DISTRICT HANGZHOU, ZHEJIANG PROVINCE, CHINA 310013",000-000-0000
Legacy Housing Corp,"1600 AIRPORT FREEWAY,  #100 BEDFORD, TEXAS 76022",000-000-0000
Cipher Mining Inc.,"1 VANDERBILT AVENUE FLOOR 54, SUITE C NEW YORK, NEW YORK 10017",000-000-0000
Healthcare Services Acquisition Corp,"7809 WOODMONT AVENUE, SUITE 200 BETHESDA, MARYLAND 20814",000-000-0000
Ranpak Holdings Corp.,"7990 AUBURN ROAD CONCORD TOWNSHIP, OHIO 44077",000-000-0000
TORTOISE ENERGY INFRASTRUCTURE CORP,"6363 COLLEGE BOULEVARD SUITE 100A OVERLAND PARK, KANSAS 66211",000-000-0000
BYTE Acquisition Corp.,"445 PARK AVENUE 9TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
Ads-Tec Energy Public Ltd Co,"10 EARLSFORT TERRACE DUBLIN 2 DUBLIN, IRELAND D02 T380",000-000-0000
RBB Bancorp,"1055 WILSHIRE BOULEVARD SUITE 1200 LOS ANGELES, CALIFORNIA 90017",000-000-0000
GreenTree Hospitality Group Ltd.,"2451 HONGQIAO ROAD CHANGNING DISTRICT SHANGHAI, CHINA 200335",000-000-0000
"PGIM High Yield Bond Fund, Inc.","655 BROAD STREET 17TH FLOOR NEWARK, NEW JERSEY 07102",000-000-0000
ALTA EQUIPMENT GROUP INC.,"13211 MERRIMAN ROAD LIVONIA, MICHIGAN 48150",000-000-0000
Digital Transformation Opportunities Corp.,"10250 CONSTELLATION BLVD SUITE 23126 LOS ANGELES, CALIFORNIA 90067",000-000-0000
"Cardlytics, Inc.","675 PONCE DE LEON AVENUE, NE SUITE 6000 ATLANTA, GEORGIA 30308",000-000-0000
Stonemor Inc.,"3600 HORIZON BOULEVARD TREVOSE, PENNSYLVANIA 19053",000-000-0000
Foghorn Therapeutics Inc.,"500 TECHNOLOGY SQUARE SUITE 700 CAMBRIDGE, MASSACHUSETTS 02139",000-000-0000
Colonnade Acquisition Corp. II,"1400 CENTREPARK BLVD. STE 810 WEST PALM BEACH, FLORIDA 33401",000-000-0000
HARSCO CORP,"350 POPLAR CHURCH ROAD CAMP HILL, PENNSYLVANIA 17011",000-000-0000
"Reservoir Media, Inc.","200 VARICK STREET, SUITE 801A NEW YORK, NEW YORK 10014",000-000-0000
Trinity Capital Inc.,"1 N. 1ST ST. 3RD FLOOR PHOENIX, ARIZONA 85004",000-000-0000
1 800 FLOWERS COM INC,"TWO JERICHO PLAZA SUITE 200 JERICHO, NEW YORK 11753",000-000-0000
"Aditxt, Inc.","737 N. FIFTH STREET, SUITE 200 RICHMOND, VIRGINIA 23219",000-000-0000
ALERUS FINANCIAL CORP,"401 DEMERS AVE GRAND FORKS, NORTH DAKOTA 58201",000-000-0000
Prime Impact Acquisition I,"123 E SAN CARLOS STREET SUITE 12 SAN JOSE, CALIFORNIA 95112",000-000-0000
BRT Apartments Corp.,"60 CUTTER MILL RD SUITE 303 GREAT NECK, NEW YORK 11021-3190",000-000-0000
Wheels Up Experience Inc.,"601 WEST 26TH STREET SUITE 900 NEW YORK, NEW YORK 10001",000-000-0000
ALLSPRING INCOME OPPORTUNITIES FUND,"1415 VANTAGE PARK DRIVE 3RD FLOOR CHARLOTTE, NORTH CAROLINA 28203",000-000-0000
OPPENHEIMER HOLDINGS INC,"85 BROAD STREET 22ND FLOOR NEW YORK, NEW YORK 10004",000-000-0000
Figure Acquisition Corp. I,"C/O FIGURE TECHNOLOGIES, INC. 650 CALIFORNIA STREET, SUITE 2700 SAN FRANCISCO, CALIFORNIA 94108",000-000-0000
Prospector Capital Corp.,"1250 PROSPECT STREET SUITE 200 LA JOLLA, CALIFORNIA 92037",000-000-0000
abrdn Global Premier Properties Fund,"1900 MARKET STREET SUITE 200 PHILADELPHIA, PENNSYLVANIA 19103",000-000-0000
Neuberger Berman MLP & Energy Income Fund Inc.,"1290 AVENUE OF THE AMERICAS NEW YORK, NEW YORK 10104",000-000-0000
Movella Holdings Inc.,"3535 EXECUTIVE TERMINAL DRIVE SUITE 110 HENDERSON, NEVADA 89052",000-000-0000
Bluegreen Vacations Holding Corp,"401 EAST LAS OLAS BLVD SUITE 800 FORT LAUDERDALE, FLORIDA 33301",000-000-0000
"Ramaco Resources, Inc.","250 WEST MAIN STREET SUITE 1800 LEXINGTON, KENTUCKY 40507",000-000-0000
Flaherty & Crumrine Dynamic Preferred & Income Fund Inc,,000-000-0000
Civeo Corp,"THREE ALLEN CENTER 333 CLAY STREET, SUITE 4980 HOUSTON, TEXAS 77002",000-000-0000
MeiraGTx Holdings plc,"450 EAST 29TH STREET 15TH FLOOR NEW YORK, NEW YORK 10016",000-000-0000
"Kayne Anderson NextGen Energy & Infrastructure, Inc.","811 MAIN STREET 14TH FLOOR HOUSTON, TEXAS 77002",000-000-0000
"Heliogen, Inc.","130 W UNION ST. PASADENA, CALIFORNIA 91103",000-000-0000
NL INDUSTRIES INC,"5430 LBJ FREEWAY SUITE 1700 DALLAS, TEXAS 75240-2620",000-000-0000
CytoDyn Inc.,"1111 MAIN STREET, SUITE 660 VANCOUVER, WASHINGTON 98660",000-000-0000
"LEXICON PHARMACEUTICALS, INC.","2445 TECHNOLOGY FOREST BLVD. SUITE 1100 THE WOODLANDS, TEXAS 77381",000-000-0000
"BLACKROCK MUNIYIELD NEW YORK QUALITY FUND, INC.","100 BELLEVUE PARKWAY WILMINGTON, DELAWARE 19809",000-000-0000
"RE/MAX Holdings, Inc.","5075 SOUTH SYRACUSE STREET DENVER, COLORADO 80237",000-000-0000
Largo Inc.,"65 Queen Street West Suite 820 Toronto, Ontario, ONTARIO, CANADA M5H 2M5",000-000-0000
Khosla Ventures Acquisition Co.,"2128 SAND HILL ROAD MENLO PARK, CALIFORNIA 94025",000-000-0000
Property Solutions Acquisition Corp. II,"64 MADISON AVE, SUITE 1009 NEW YORK, NEW YORK 10065",000-000-0000
"WW INTERNATIONAL, INC.","675 AVENUE OF THE AMERICAS 6TH FLOOR NEW YORK, NEW YORK 10010",000-000-0000
"Concrete Pumping Holdings, Inc.","500 E. 84TH AVENUE SUITE A-5 THORNTON, COLORADO 80229",000-000-0000
Eagle Point Credit Co Inc.,"600 STEAMBOAT RD, SUITE 202 GREENWICH, CONNECTICUT 06830",000-000-0000
Decarbonization Plus Acquisition Corp IV,"2744 SAND HILL ROAD MENLO PARK, CALIFORNIA 94025",000-000-0000
SILVERCORP METALS INC,"SUITE 1378 200 GRANVILLE STREET VANCOUVER, BRITISH COLUMBIA, CANADA V6C 1S4",000-000-0000
FINANCIAL INSTITUTIONS INC,"220 LIBERTY STREET WARSAW, NEW YORK 14569",000-000-0000
"Protagonist Therapeutics, Inc","7707 GATEWAY BLVD., SUITE 140 NEWARK, CALIFORNIA 94560-1160",000-000-0000
ENTRAVISION COMMUNICATIONS CORP,"2425 OLYMPIC BLVD STE 6000 WEST SANTA MONICA, CALIFORNIA 90404",000-000-0000
Plum Acquisition Corp. I,"2021 FILLMORE ST. #2089 SAN FRANCISCO,, CALIFORNIA 94115",000-000-0000
"SAFE BULKERS, INC.","APT. D11, LES ACANTHES 6, AVENUE DES CITRONNIERS MONACO, MONACO MC98000",000-000-0000
CYBEROPTICS CORP,"5900 GOLDEN HILLS DR GOLDEN VALLEY, MINNESOTA 55416",000-000-0000
TriplePoint Venture Growth BDC Corp.,"2755 SAND HILL ROAD SUITE 150 MENLO PARK, CALIFORNIA 94025",000-000-0000
IRADIMED CORP,"1025 WILLA SPRINGS DR. WINTER SPRINGS, FLORIDA 32708",000-000-0000
"BNY MELLON STRATEGIC MUNICIPALS, INC.","C/O BNY MELLON INVESTMENT ADVISER, INC. 240 GREENWICH STREET NEW YORK, NEW YORK 10286",000-000-0000
Constellation Acquisition Corp I,"200 PARK AVENUE, 32ND FLOOR NEW YORK, NEW YORK 10166",000-000-0000
COMMUNITY HEALTH SYSTEMS INC,"4000 MERIDIAN BOULEVARD FRANKLIN, TENNESSEE 37067",000-000-0000
ARCTOS NORTHSTAR ACQUISITION CORP.,"2021 MCKINNEY AVENUE, SUITE 200 DALLAS, TEXAS 75201",000-000-0000
Silver Crest Acquisition Corp,"SUITE 3501, 35/F, JARDINE HOUSE 1 CONNAUGHT PLACE, CENTRAL HONG KONG, CHINA 0000000000",000-000-0000
Karyopharm Therapeutics Inc.,"85 WELLS AVENUE SECOND FLOOR NEWTON, MASSACHUSETTS 02459",000-000-0000
Niu Technologies,"NO.1 BLDG., NO. 195 HUILONGGUAN EAST RD. CHANGPING DISTRICT BEIJING, CHINA 102208",000-000-0000
Sustainable Development Acquisition I Corp.,"5701 TRUXTUN AVENUE, SUITE 201 BAKERSFIELD, CALIFORNIA 93309",000-000-0000
"EAGLE PHARMACEUTICALS, INC.","50 TICE BOULEVARD, SUITE 315 WOODCLIFF LAKE, NEW JERSEY 07677",000-000-0000
Biglari Holdings Inc.,"19100 RIDGEWOOD PKWY, SUITE 1200 SAN ANTONIO, TEXAS 78259",000-000-0000
Light S.A.,"AVENIDA MARECHAL FLORIANO, 168 RIO DE JANEIRO, BRAZIL 2008-002",000-000-0000
Gaotu Techedu Inc.,"5F, GIENTECH BUILDING, 17 EAST ZONE 10 XIBEIWANG EAST ROAD, HAIDIAN BEIJING, CHINA 100193",000-000-0000
Bandwidth Inc.,"900 MAIN CAMPUS DRIVE RALEIGH, NORTH CAROLINA 27606",000-000-0000
"Minerva Neurosciences, Inc.","1601 TRAPELO ROAD SUITE 286 WALTHAM, MASSACHUSETTS 02451",000-000-0000
"Beachbody Company, Inc.","400 CONTINENTAL BLVD SUITE 400 EL SEGUNDO, CALIFORNIA 90245",000-000-0000
"Aerovate Therapeutics, Inc.","930 WINTER STREET SUITE M-500 WALTHAM, MASSACHUSETTS 02451",000-000-0000
"View, Inc.","195 SOUTH MILPITAS BLVD MILPITAS, CALIFORNIA 95035",000-000-0000
Jaws Hurricane Acquisition Corp,"1601 WASHINGTON AVENUE, SUITE 800 MIAMI, FLORIDA 33139",000-000-0000
"MIMEDX GROUP, INC.","1775 W OAK COMMONS COURT, NE MARIETTA, GEORGIA 30062",000-000-0000
Sierra Lake Acquisition Corp.,"1635 PADDOCK LANE LAKE FOREST, ILLINOIS 60045",000-000-0000
"BLACKROCK MUNIYIELD MICHIGAN QUALITY FUND, INC.","100 BELLEVUE PARKWAY WILMINGTON, DELAWARE 19809-3700",000-000-0000
HERSHA HOSPITALITY TRUST,"44 HERSHA DRIVE HARRISBURG, PENNSYLVANIA 17102",000-000-0000
TEEKAY CORP,"4TH FLOOR, BELVEDERE BUILDING 69 PITTS BAY ROAD HAMILTON, BERMUDA HM 08",000-000-0000
MVB FINANCIAL CORP,"301 VIRGINIA AVENUE FAIRMONT, WEST VIRGINIA 26554-2777",000-000-0000
Silence Therapeutics plc,"72 HAMMERSMITH ROAD LONDON, UNITED KINGDOM W14 8TH",000-000-0000
BANCA MONTE DEI PASCHI DI SIENA SPA,"245 PARK AVENUE NEW YORK, NEW YORK 10167",000-000-0000
"Aaron's Company, Inc.","400 GALLERIA PARKWAY SE, SUITE 300 ATLANTA, GEORGIA 30339-3182",000-000-0000
ClearBridge Energy Midstream Opportunity Fund Inc.,"620 EIGHTH AVENUE 47TH FLOOR NEW YORK, NEW YORK 10018",000-000-0000
Agile Growth Corp.,"RIVERSIDE CENTER 275 GROVE STREET, SUITE 2-400 NEWTON, MASSACHUSETTS 02466",000-000-0000
NeoGames S.A.,"63-65, RUE DE MERL LUXEMBOURG, LUXEMBOURG L-2146",000-000-0000
"Aldeyra Therapeutics, Inc.","131 HARTWELL AVENUE SUITE 320 LEXINGTON, MASSACHUSETTS 02421",000-000-0000
Science Strategic Acquisition Corp. Alpha,"1447 2ND ST SANTA MONICA, CALIFORNIA 90401",000-000-0000
Invesco Advantage Municipal Income Trust II,"1555 PEACHTREE STREET, N.E. SUITE 1800 ATLANTA, GEORGIA 30309",000-000-0000
FIRST TRUST HIGH INCOME LONG/SHORT FUND,"120 EAST LIBERTY DRIVE, SUITE 400 WHEATON, ILLINOIS 60187",000-000-0000
Argus Capital Corp.,"3 COLUMBUS CIRCLE, 24TH FLOOR NEW YORK, NEW YORK 10019",000-000-0000
"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.","1475 WEST 9000 SOUTH SUITE A WEST JORDAN, UTAH 84088",000-000-0000
DHC Acquisition Corp.,"535 SILICON DRIVE SUITE 100 SOUTHLAKE, TEXAS 76092",000-000-0000
"Danimer Scientific, Inc.","140 INDUSTRIAL BOULEVARD BAINBRIDGE, GEORGIA 39817",000-000-0000
HumanCo Acquisition Corp.,"P.O. BOX 90608 AUSTIN, TEXAS 78709",000-000-0000
Bilander Acquisition Corp.,"FOUR EMBARCADERO CENTER SUITE 2100 SAN FRANCISCO, CALIFORNIA 94111",000-000-0000
"ROYCE MICRO-CAP TRUST, INC.","745 FIFTH AVENUE NEW YORK, NEW YORK 10151",000-000-0000
Ascendant Digital Acquisition Corp. III,"667 MADISON AVENUE 5TH FLOOR NEW YORK, NEW YORK 10065",000-000-0000
"BLACKROCK MUNIHOLDINGS NEW JERSEY QUALITY FUND, INC.","100 BELLEVUE PARKWAY WILMINGTON, DELAWARE 19809",000-000-0000
ESM Acquisition Corp,"2229 SAN FELIPE SUITE 1300 HOUSTON, TEXAS 77019",000-000-0000
"Velocity Financial, Inc.","30699 RUSSELL RANCH ROAD BUILDING 111, SUITE 295 WESTLAKE VILLAGE, CALIFORNIA 91362",000-000-0000
SIFY TECHNOLOGIES LTD,"TIDEL PARK, 2ND FLOOR NO. 4, CANAL BANK ROAD, TARAMANI CHENNAI 600 113, INDIA 0",000-000-0000
PREFORMED LINE PRODUCTS CO,"P.O. BOX 91129 CLEVELAND, OHIO 44101",000-000-0000
"Kernel Group Holdings, Inc.","515 MADISON AVENUE 8TH FLOOR - SUITE 8078 NEW YORK, NEW YORK 10022",000-000-0000
Quanterix Corp,"900 MIDDLESEX TURNPIKE BILLERICA, MASSACHUSETTS 01821",000-000-0000
PUTNAM PREMIER INCOME TRUST,"100 FEDERAL STREET BOSTON, MASSACHUSETTS 02110",000-000-0000
"DESTINATION XL GROUP, INC.","555 TURNPIKE STREET CANTON, MASSACHUSETTS 02021",000-000-0000
BEAZER HOMES USA INC,"2002 SUMMIT BLVD NE 15TH FLOOR ATLANTA, GEORGIA 30319",000-000-0000
Finserv Acquisition Corp. II,"1345 AVENUE OF THE AMERICAS NEW YORK, NEW YORK 10105",000-000-0000
Rigel Resource Acquisition Corp.,"C/O ORION RESOURCE PARTNERS (USA) LP 7 BRYANT PARK NEW YORK, NEW YORK 10018",000-000-0000
JOHN HANCOCK PREFERRED INCOME FUND II,"C/O JOHN HANCOCK FUNDS 200 BERKELEY STREET BOSTON, MASSACHUSETTS 02116",000-000-0000
FEDERAL HOME LOAN MORTGAGE CORP,"8200 JONES BRANCH DR MCLEAN, VIRGINIA 22102",000-000-0000
Neptune Wellness Solutions Inc.,"545 PROMENADE DU CENTROPOLIS SUITE 100 LAVAL, QUEBEC, CANADA H7T 0A3",000-000-0000
PUTNAM MUNICIPAL OPPORTUNITIES TRUST,"100 FEDERAL STREET BOSTON, MASSACHUSETTS 02110",000-000-0000
WEST BANCORPORATION INC,"1601 22ND ST WEST DES MOINES, IOWA 50266",000-000-0000
OneSpan Inc.,"121 W WACKER DR. STE 2050 CHICAGO, ILLINOIS 60601",000-000-0000
Nine Alliance Science & Technology Group,"7325 OSWEGO ROAD LIVERPOOL, NEW YORK 13090",000-000-0000
Altitude Acquisition Corp.,"1240 WEST WESLEY ROAD ATLANTA, GEORGIA 30327",000-000-0000
WESTERN ASSET HIGH INCOME OPPORTUNITY FUND INC.,"620 EIGHTH AVENUE 47TH FLOOR NEW YORK, NEW YORK 10018",000-000-0000
Bright Scholar Education Holdings Ltd,"NO.1, COUNTRY GARDEN ROAD BEIJIAO TOWN, SHUNDE DISTRICT FOSHAN, GUANGDONG, CHINA 528300",000-000-0000
Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund,"TWO INTERNATIONAL PLACE BOSTON, MASSACHUSETTS 02110",000-000-0000
"Honest Company, Inc.","12130 MILLENNIUM DR., #500 LOS ANGELES, CALIFORNIA 90094",000-000-0000
ZYNEX INC,"9655 MAROON CIRCLE ENGLEWOOD, COLORADO 80112",000-000-0000
"ONECONNECT FINANCIAL TECHNOLOGY CO., LTD.","10-14F, BLOCK A, PLATINUM TOWERS NO.1, TAIRAN 7TH ROAD, FUTIAN DISTRICT SHENZHEN, GUANGDONG, CHINA 518000",000-000-0000
Arbe Robotics Ltd.,"107 HA'HASHMONAIM ST TEL AVIV, ISRAEL 6713321",000-000-0000
LumiraDx Ltd,"3 MORE LONDON RIVERSIDE LONDON, UNITED KINGDOM SE1 2AQ",000-000-0000
,,
CITIZENS & NORTHERN CORP,"90-92 MAIN ST WELLSBORO, PENNSYLVANIA 16901",000-000-0000
SOUTHERN BANCSHARES NC INC,"116 EAST MAIN STREET MOUNT OLIVE, NORTH CAROLINA 28365",000-000-0000
Highland Transcend Partners I Corp.,"C/O MAPLES CORPORATE SERVICES LIMITED PO BOX 309, UGLAND HOUSE GRAND CAYMAN, CAYMAN ISLANDS KY1-1104",000-000-0000
Juniper II Corp.,"14 FAIRMOUNT AVENUE CHATHAM, NEW JERSEY 07928",000-000-0000
"Traeger, Inc.","1215 E. WILMINGTON AVENUE SUITE 200 SALT LAKE CITY, UTAH 84106",000-000-0000
Global Partner Acquisition Corp II,"200 PARK AVENUE 32ND FLOOR NEW YORK, NEW YORK 10166",000-000-0000
TIPTREE INC.,"660 STEAMBOAT ROAD 2ND FLOOR GREENWICH, CONNECTICUT 06830",000-000-0000
Waldencast plc,"10 BANK STREET, SUITE 560 WHITE PLAINS, NEW YORK 10606",000-000-0000
COVA Acquisition Corp.,"530 BUSH STREET, SUITE 703 SAN FRANCISCO, CALIFORNIA 94108",000-000-0000
Catcha Investment Corp,"45-7 THE BOULEVARD MID VALLEY CITY KUALA LUMPUR, MALAYSIA 592005",000-000-0000
"Tyra Biosciences, Inc.","2656 STATE STREET CARLSBAD, CALIFORNIA 92008",000-000-0000
"2seventy bio, Inc.","60 BINNEY STREET CAMBRIDGE, MASSACHUSETTS 02210",000-000-0000
"Huadi International Group Co., Ltd.","NO. 68, YAQIAN VILLAGE, YONGZHONG STREET WENZHOU, CHINA 325025",000-000-0000
"BioXcel Therapeutics, Inc.","555 LONG WHARF DRIVE NEW HAVEN, CONNECTICUT 06511",000-000-0000
"Daseke, Inc.","15455 DALLAS PKWY SUITE 550 ADDISON, TEXAS 75001",000-000-0000
"Monte Rosa Therapeutics, Inc.","645 SUMMER STREET SUITE 102 BOSTON, MASSACHUSETTS 02210",000-000-0000
Absci Corp,"18105 SE MILL PLAIN BLVD VANCOUVER, WASHINGTON 98683",000-000-0000
"HomeTrust Bancshares, Inc.","10 WOODFIN STREET ASHEVILLE, NORTH CAROLINA 28801",000-000-0000
"Weave Communications, Inc.","1331 W POWELL WAY LEHI, UTAH 84043",000-000-0000
FIRST TRUST MLP & ENERGY INCOME FUND,"10 WESTPORT ROAD SUITE C101A WILTON, CONNECTICUT 06897",000-000-0000
Tishman Speyer Innovation Corp. II,"C/O TISHMAN SPEYER ROCKEFELLER CENTER, 45 ROCKEFELLER PLAZA NEW YORK, NEW YORK 10111",000-000-0000
"Fulcrum Therapeutics, Inc.","26 LANDSDOWNE STREET CAMBRIDGE, MASSACHUSETTS 02139",000-000-0000
NACCO INDUSTRIES INC,"5875 LANDERBROOK DR SUITE 220 CLEVELAND, OHIO 44124-4069",000-000-0000
,,
NEW PACIFIC METALS CORP,"200 GRANVILLE ST SUITE 1378 VANCOUVER, BRITISH COLUMBIA, CANADA V6C 1S4",000-000-0000
Professional Holding Corp.,"396 ALHAMBRA CIRCLE, STE. 255 CORAL GABLES, FLORIDA 33146",000-000-0000
ELK CREEK RESOURCES CORP.,"1325 AVENUE OF THE AMERICAS, 25TH FLOOR NEW YORK, NEW YORK 10019",000-000-0000
"UNIVERSAL INSURANCE HOLDINGS, INC.","1110 W. COMMERCIAL BLVD. SUITE 100 FORT LAUDERDALE, FLORIDA 33309",000-000-0000
"Big Sky Growth Partners, Inc.","1201 WESTERN AVENUE SUITE 406 SEATTLE, WASHINGTON 98101",000-000-0000
Phoenix New Media Ltd,"SINOLIGHT PLAZA, FL.16, NO.4 QIYANG RD., WANGJING, CHAOYANG DISTRICT Beijing, CHINA 100102",000-000-0000
"GRAVITY Co., Ltd.","15F, 396 WORLD CUP BUK-RO MAPO-GU SEOUL, KOREA, REPUBLIC OF 121-795",000-000-0000
NANOMIX Corp,"354 MERRIMACK STREET #4 LAWRENCE, MASSACHUSETTS 01843",000-000-0000
Iterum Therapeutics plc,"FITZWILLIAM COURT, 1ST FLOOR LEESON CLOSE DUBLIN 2, IRELAND D02 YW24",000-000-0000
TEKLA LIFE SCIENCES INVESTORS,"100 FEDERAL STREET 19TH FLOOR BOSTON, MASSACHUSETTS 02110",000-000-0000
ENTERPRISE BANCORP INC /MA/,"222 MERRIMACK ST LOWELL, MASSACHUSETTS 01852",000-000-0000
SHORE BANCSHARES INC,"18 EAST DOVER STREET EASTON, MARYLAND 21601-3013",000-000-0000
BlueRiver Acquisition Corp.,"250 WEST NOTTINGHAM DRIVE SUITE 400 SAN ANTONIO, TEXAS 78209",000-000-0000
GoGreen Investments Corp,"1021 MAIN STREET SUITE 1960 HOUSTON, TEXAS 77002",000-000-0000
"KalVista Pharmaceuticals, Inc.","55 CAMBRIDGE PARKWAY SUITE 901E CAMBRIDGE, MASSACHUSETTS 02142",000-000-0000
374Water Inc.,"701 W. MAIN STREET SUITE 410 DURHAM, NORTH CAROLINA 27701",000-000-0000
DMC Global Inc.,"11800 RIDGE PARKWAY SUITE 300 BROOMFIELD, COLORADO 80021",000-000-0000
Douglas Elliman Inc.,"4400 BISCAYNE BLVD FLOOR 10 MIAMI, FLORIDA 33137",000-000-0000
"Biomea Fusion, Inc.","900 MIDDLEFIELD ROAD 4TH FLOOR REDWOOD CITY, CALIFORNIA 94063",000-000-0000
"Bakhu Holdings, Corp.","ONE WORLD TRADE CENTER SUITE 130 LONG BEACH, CALIFORNIA 90831",000-000-0000
REE Automotive Ltd.,"AHARON MESKIN ST 10 TEL AVIV-YAFO, ISRAEL 6901001",000-000-0000
Kismet Acquisition Three Corp.,"850 LIBRARY AVENUE SUITE 204 NEWARK, DELAWARE 19715",000-000-0000
DAILY JOURNAL CORP,"915 EAST FIRST STREET LOS ANGELES, CALIFORNIA 90012",000-000-0000
RED RIVER BANCSHARES INC,"1412 CENTRE COURT DRIVE SUITE 501 ALEXANDRIA, LOUISIANA 71301",000-000-0000
Macondray Capital Acquisition Corp. I,"2995 WOODSIDE ROAD SUITE 250 WOODSIDE, CALIFORNIA 94062",000-000-0000
"CIIG Capital Partners II, Inc.","40 WEST 57TH STREET 29TH FLOOR NEW YORK, NEW YORK 10036",000-000-0000
Skeena Resources Ltd,"SUITE 650, 1021 WEST HASTINGS STREET VANCOUVER, BRITISH COLUMBIA, CANADA V6E 0C3",000-000-0000
COHEN & STEERS TOTAL RETURN REALTY FUND INC,"280 PARK AVENUE 10TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
Grindr Inc.,"750 N. SAN VICENTE BLVD., SUITE RE 1400 WEST HOLLYWOOD, CALIFORNIA 90069",000-000-0000
AMERICAN NATIONAL BANKSHARES INC.,"628 MAIN ST DANVILLE, VIRGINIA 24541",000-000-0000
"Angel Oak Mortgage REIT, Inc.","3344 PEACHTREE ROAD NE SUITE 1725 ATLANTA, GEORGIA 30326",000-000-0000
TZP Strategies Acquisition Corp.,"7 TIMES SQUARE, SUITE 4307 NEW YORK, NEW YORK 10036",000-000-0000
"Southland Holdings, Inc.","1100 KUBOTA DRIVE GRAPEVINE, TEXAS 76051",000-000-0000
"SUMMIT FINANCIAL GROUP, INC.","300 NORTH MAIN ST MOOREFIELD, WEST VIRGINIA 26836",000-000-0000
QIWI,"12-14 KENNEDY AVE. KENNEDY BUSINESS CENTRE, OFFICE 203 NICOSIA, CYPRUS 1087",000-000-0000
"Aveanna Healthcare Holdings, Inc.","400 INTERSTATE NORTH PARKWAY STE 1700 ATLANTA, GEORGIA 30339",000-000-0000
KL Acquisition Corp,"111 WEST 33RD STREET SUITE 1910 NEW YORK, NEW YORK 10120",000-000-0000
Silver Spike Acquisition Corp II,"600 MADISON AVE 17TH FLOOR NEW YORK, NEW YORK 10022",000-000-0000
Prelude Therapeutics Inc,"200 POWDER MILL ROAD WILMINGTON, DELAWARE 19803",000-000-0000
PEOPLES FINANCIAL SERVICES CORP.,"150 N WASHINGTON AVE SCRANTON, PENNSYLVANIA 18503",000-000-0000
Clarim Acquisition Corp.,"155 EAST 44TH ST., 18TH FLOOR NEW YORK, NEW YORK 10017",000-000-0000
L Catterton Asia Acquisition Corp,"8 MARINA VIEW ASIA SQUARE TOWER 1, #41-03 SINGAPORE, SINGAPORE 018960",000-000-0000
DHB Capital Corp.,"200 CHAMBERS STREET, APARTMENT 27B NEW YORK, NEW YORK 10007",000-000-0000
"AVIAT NETWORKS, INC.","200 PARKER DRIVE SUITE C100A AUSTIN, TEXAS 78728",000-000-0000
D & Z Media Acquisition Corp.,"2870 PEACHTREE ROAD NW SUITE 509 ATLANTA, GEORGIA 30305",000-000-0000
Concord Acquisition Corp,"477 MADISON AVENUE, 22ND FLOOR NEW YORK, NEW YORK 10022",000-000-0000
InterPrivate IV InfraTech Partners Inc.,"1350 AVENUE OF THE AMERICAS NEW YORK, NEW YORK 10019",000-000-0000
HUT 8 MINING CORP.,"24 DUNCAN STREET SUITE 500 TORONTO, ONTARIO, CANADA M5V 2B8",000-000-0000
Alpha Partners Technology Merger Corp.,"EMPIRE STATE BUILDING 20 WEST 34TH STREET, SUITE 4215 NEW YORK, NEW YORK 10001",000-000-0000
Arrowroot Acquisition Corp.,"32 INTERVALE ROAD WESTON, MASSACHUSETTS 02493",000-000-0000
Flame Acquisition Corp.,"700 MILAM STREET SUITE 3300 HOUSTON, TEXAS 77002",000-000-0000
PAM TRANSPORTATION SERVICES INC,"297 WEST HENRI DE TONTI BLVD TONTITOWN, ARKANSAS 72770",000-000-0000
Nuveen Real Asset Income & Growth Fund,"333 W. WACKER DR. CHICAGO, ILLINOIS 60606",000-000-0000
First Internet Bancorp,"8701 E. 116TH STREET FISHERS, INDIANA 46038",000-000-0000
"Advanced Merger Partners, Inc.","1325 AVENUE OF THE AMERICAS, SUITE 2103 C/O SADDLE POINT MANAGEMENT, L.P. NEW YORK, NEW YORK 10019",000-000-0000
"ALBIREO PHARMA, INC.","10 POST OFFICE SQUARE SUITE 502 SOUTH BOSTON, MASSACHUSETTS 02109",000-000-0000
TUTOR PERINI CORP,"15901 OLDEN STREET SYLMAR, CALIFORNIA 91342",000-000-0000
D-MARKET Electronic Services & Trading,"KUSTEPE MAHALLESI MECIDIYEKOY YOLU CADDE NO: 12 TRUMP TOWERS KULE 2 K2 SISLI ISTANBUL, TURKEY 34387",000-000-0000
CHUN CAN CAPITAL GROUP,"7323 OSWEGO ROAD LIVERPOOL, NEW YORK 13090",000-000-0000
PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,"ONE COMMERCE SQUARE 2005 MARKET STREET, SUITE 1000 PHILADELPHIA, PENNSYLVANIA 19103",000-000-0000
"Loop Media, Inc.","700 N. CENTRAL AVE. SUITE 430 GLENDALE, CALIFORNIA 91203",000-000-0000
"Amneal Pharmaceuticals, Inc.",,000-000-0000
